Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS,0.6001035591086777,1.4435495463620602,0.0,0.03956875989848685,1.0,10/87,14.01%,PIGR;SPIB;ADRA2A;MT2A;ACSL5;TRPM6;SLC19A3;MUC3A;CPS1;CES2
prerank,HE_LIM_SUN_FETAL_LUNG_C7_LATE_SCHWANN_CELL,0.6093211468573486,1.4410183690816345,0.0,0.04035841999759878,1.0,33/93,11.09%,AQP1;COL15A1;HTRA1;SOCS3;TGFBR3;FST;TMEM176A;TMEM176B;LAMB1;RNASE1;FGL2;WIPF1;PRSS23;SAMHD1;TMEM71;AHNAK;SEMA3G;ALDH1A1;IQGAP2;IGFBP7;COL5A3;CYBRD1;EGFL8;COL4A1;VAMP5;NIBAN1;MAL;CDC42EP5;EMP3;SCN7A;LAMP5;CCL2;CD44
prerank,FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL,0.540863047960696,1.4407895633513232,0.0,0.04026067069595656,1.0,122/352,9.65%,IGFBP4;SLC40A1;GIMAP7;PECAM1;DLC1;EPAS1;RBMS3;TGFBR2;COLEC12;ECSCR;LHFPL6;LAMA2;TIMP1;DCN;RGS5;TACC1;CD93;UTRN;CDH5;LAMA4;GPCPD1;ABCB1;CD248;ENG;EMCN;SEMA5A;FRZB;LAMB1;RAMP2;TEK;PDGFRB;VWF;RNASE1;ADCY4;NR3C1;COL3A1;SLC7A8;EBF1;SH2D3C;ACVRL1;CLDN5;PCDH18;TGM2;GNG11;HEG1;ITM2A;LMO2;MECOM;MT2A;ESAM;RHOJ;CYYR1;TFPI;CCDC3;PRKCH;CD34;TMEM204;ETS1;DIPK2B;IGFBP7;MYCT1;SLC2A3;NR2F2;COL1A2;JAG1;NKD2;DUSP6;AFAP1L2;FLI1;CAV1;NOSTRIN;HIGD1B;VIM;ECE1;GJA4;SLCO2A1;TTYH2;ZEB1;JAM2;AEBP1;APOLD1;CAVIN2;NOTCH3;COX7A1;RELL1;COL4A1;PGF;VAMP5;SCARF1;PCOLCE;COL4A2;TMEM88;KCNJ8;PROCR;PLXND1;COL5A2;LEF1;SIPA1;RGCC;NID1;SERTAD1;TIE1;ERG;ADGRL4;HSPA12B;ID3;STRA6;RASGRP3;APLNR;PTPRB;PLAT;ID1;S1PR3;ROBO4;TNS1;CLEC11A;PXN;ZNF366;COL6A2;PLXDC1;STARD13;NID2
prerank,RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES,0.5653190443859051,1.4386648618490796,0.011494252873563218,0.04115990431169801,1.0,34/130,7.17%,CXCL12;TXNIP;DLC1;COL6A3;ARHGDIB;CD36;LHFPL6;CPE;CYGB;TIMP1;RGS5;ABCC9;SPARCL1;ADIRF;PDGFRB;COL3A1;MT2A;TFPI;RHOB;IGFBP7;EGFLAM;MEF2C;NR2F2;LPL;HIGD1B;GJA4;NOTCH3;COX7A1;SLC25A6;COL4A1;COL4A2;KCNJ8;PDLIM1;CD63
prerank,SU_HO_CONV_CENT_CHONDROSARCOMA_C0_CHON1,0.5550192164701933,1.4363482650482633,0.0,0.041932271289803195,1.0,24/148,6.58%,GEM;FOSB;BTG2;NR4A1;ZFP36;APOD;MFAP4;CFH;ZNF385D;PLA2G2A;FST;NLRP1;BOC;THBS1;FRZB;HSPB6;PDCD4;ZBTB20;EGR2;MIDN;PDPN;ELL2;IRF1;NOVA1
prerank,GAUTAM_EYE_IRIS_CILIARY_BODY_MEG3_HIGH_FIBROBLASTS,0.5804148541739057,1.4363464528304852,0.02666666666666667,0.04174995706680405,1.0,33/106,9.50%,FGF7;CRISPLD2;NABP1;MMP2;FAM20A;ADAM33;CH25H;DUSP5;DUSP1;AASS;STAT6;COL3A1;SBNO2;HIC1;ASXL1;AFF1;NAV1;CSAD;COL1A2;TMEM67;GPRASP1;CHST15;BTAF1;PTPRE;MKNK2;BAZ2B;ZNF302;ZFHX4;ADAM12;CSF3;MCTP2;PTPRG;ETNK1
prerank,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_HORIZONTAL_BASAL_CELLS,-0.6291639225434568,-1.4342704546156333,0.058823529411764705,0.05907882235876794,0.99,7/18,7.31%,S100A2;KRT17;KRT5;F3;KRT15;AQP3;CTSV
prerank,HE_LIM_SUN_FETAL_LUNG_C1_MUC5AC_POS_ASCL1_POS_PROGENITOR_CELL,0.6376914820401297,1.432417191922705,0.04,0.04373223662249937,1.0,11/50,11.13%,CRISPLD2;G0S2;FAM13C;DLL1;FMOD;ABCG1;LFNG;SMOC2;CALML3;CACNA2D1;USHBP1
prerank,TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_1_CELL,0.5900750529012678,1.4303264142708167,0.0,0.04460100256414812,1.0,48/139,8.96%,ADAMTS9;MCTP1;ADAMTS1;EGR1;EGR3;UGCG;COL15A1;NR4A2;ADAMTS4;ENPP2;SEMA6B;GASK1B;SPRY1;ZNF385D;SOCS3;SPARCL1;ABCB1;THBS1;EVL;ACKR1;ARID5A;EEF2;PITPNC1;FOXO1;CYYR1;CCDC3;EGR2;DIPK2B;IGFBP7;MEF2C;PLVAP;CCN1;ADM5;APOLD1;RELL1;UPP1;UBA52;ARID5B;EIF4B;ADGRL4;PCDH17;GJA1;FAM43A;MAT2A;EIF3G;C2CD4B;CDKN1A;PFDN5
prerank,SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C3_SKELETAL_PROGENITOR_LIKE_CELL,-0.46330628612599994,-1.42795347463996,0.0,0.06178232595430048,0.99,63/263,7.91%,EFNA1;CRABP2;SLPI;SPTSSA;ENAH;S100A1;KDELR2;PYCR1;MIA;CALU;PCSK1N;PFN2;MAGED1;RHOD;SDC1;CCN2;CNN3;WFDC2;COL9A3;KDELR3;S100P;TPM1;LOX;SRP9;PRDX4;YIF1A;FAM3C;PSMB5;TM4SF1;PERP;MDK;CRYAB;CALD1;EMP2;NT5E;ERG28;SDC4;EI24;RCN2;MDFI;RCN1;SOX9;FN1;COL11A1;DAP;MTX1;UXS1;CNIH4;S100A13;CSPG4;SELENOM;LOXL2;MYL9;SSR2;SNRPE;MAGED2;SLC44A2;PLP2;BCL7C;UAP1;XPOT;TMEM9;DSTN
prerank,GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2,0.6292129877128093,1.4264217210950487,0.04411764705882353,0.046125140868791,1.0,11/42,7.00%,ADAMTS4;DCN;SYNPO2;FYB1;VWF;PTGIS;FZD4;ST8SIA1;BNC2;C1S;KLRD1
prerank,BUSSLINGER_GASTRIC_PARIETAL_CELLS,-0.4578601895775259,-1.4253105832561412,0.0,0.06281412854661263,0.99,70/232,14.12%,ATP1B1;NDUFB9;PSCA;COX6C;MGAT4B;TPD52L1;PKM;UQCRC1;NCKAP1;NDUFA4;NDUFAB1;PPP2R3A;GPT2;EZR;FAM162A;UQCR10;CYC1;ATP5MF;MPC2;PRDX5;ATP5F1C;YBX1;NDUFB2;NDUFA6;PPIF;CYCS;NDUFB10;HIGD1A;PDHA1;CMTM4;NDUFB4;NDUFS8;MDH1;VDAC1;TXNDC17;MICALL1;COX8A;NDUFB5;COX7A2L;RAB4A;GMPR;MDH2;WIPF3;NDUFA8;NDUFA5;UQCRC2;PDHX;ATP5MC3;VDAC2;BOLA3;COX5B;COX7B;OXCT1;COX7A2;ATP6V1H;ATP5F1B;UQCRQ;CHCHD10;TPM2;IDH2;RAP1GAP;NDUFB3;FTH1;ATP5MG;NDUFV1;NDUFA1;CHPT1;SLC4A2;FTL;REXO2
prerank,HE_LIM_SUN_FETAL_LUNG_C7_MID_SCHWANN_CELL,0.5469858720315436,1.4247317914939488,0.0,0.046898608670891004,1.0,81/248,12.00%,ADAMTS9;COL14A1;AQP1;EGR3;COL15A1;ARHGAP15;ABCA8;MAF;ENPP2;GASK1B;LAMA2;DCN;TCIM;ATG16L2;TGFBR3;UTRN;TNFAIP6;TMEM176A;THBS1;TMEM176B;LPAR1;NFKB2;LAMB1;PDK4;FGL2;PRSS23;COL3A1;SAMHD1;GNG11;ITM2A;OLFML2B;AHNAK;NR2F1;SEMA3G;RHOJ;RELN;ZCCHC24;SLIT2;IQGAP2;COL5A3;JAG1;PDPN;HBA2;GPR155;LPL;GPR137B;EGFL8;TTYH2;NXPE3;PTPRE;COL4A1;ADAMTS5;AXL;VGLL3;RGCC;TFPI2;NIBAN1;MAL;CDC42EP5;S1PR3;ZBTB7A;TNS1;EMP3;CRYL1;NEK6;NID2;DHRS3;UGT8;SCN7A;SPHK1;LAMP5;CAVIN1;CCL2;DHH;PRRT1;SORBS2;NRXN3;COL19A1;TSPAN11;NTRK3;HBEGF
prerank,BUSSLINGER_GASTRIC_D_CELLS,0.6962946203327363,1.4193053464865584,0.04411764705882353,0.049366452183381385,1.0,5/27,2.43%,EGR1;NR4A1;ERO1B;TMEM176B;TPPP3
prerank,JONES_OVARY_OOCYTE,-0.587563617735644,-1.419185978464293,0.0,0.06506101757874382,0.99,15/65,5.58%,EPCAM;DLGAP5;SMS;WFDC2;ESRP1;BPGM;EZR;PAIP1;PFKP;NTN1;UCHL1;FDFT1;NLRP2;BAIAP2L1;PFDN2
prerank,HU_FETAL_RETINA_RGC,-0.4289290942270696,-1.4186898742703988,0.0,0.06457527233763914,0.99,78/417,9.04%,CRABP1;CD24;CRABP2;SQLE;CALB2;YWHAZ;PCSK1N;SCD;GABBR2;SMS;POLR2K;RTN3;S100A10;SRP9;ACAT2;FDPS;ARPC5;DBI;FAM162A;CXADR;GTF2A2;RAB10;FNBP1L;SEMA6A;PPP1R14B;LDOC1;SYT7;MGST3;RUSC1;UCHL1;TMSB15A;CACNA1B;TMEM97;RCN1;DBNDD1;PRDX5;DBN1;RAB6B;FDFT1;TPD52;ARPP19;VDAC3;HCFC1R1;SVBP;CADM1;KLHL35;CYCS;HDAC2;PFDN2;TCP1;NME1;FASN;CETN2;L1CAM;FAM241B;DYNLT3;TXNDC17;SBK1;CALM2;MAP4;DYNC1H1;RBX1;PRUNE2;VBP1;MORF4L2;DSTN;DYNC1LI1;JUP;FIBP;ACSL3;IDI1;CCDC112;ACOT7;FKBP3;TP53I11;PGAM1;JPT1;ARPC1A
prerank,FAN_EMBRYONIC_CTX_BRAIN_MYELOID,0.5737637710634819,1.4181829037051634,0.024096385542168676,0.04996565344324232,1.0,46/122,7.30%,KLF2;RIPOR2;CD52;LYZ;PLEKHO1;ITGAX;PTGS2;CXCR4;TXNIP;TIMP1;SOCS3;VCAN;UTRN;MYO1F;PLCB2;NLRP1;LSP1;POU2F2;TMEM176B;MS4A6A;FGL2;ADGRE5;PLAC8;CLEC2B;TSPAN32;CFD;JAML;CD300E;ITGAL;MT2A;LILRB2;ADA2;NFKBIZ;DOK2;PNPLA6;CFP;VIM;CD48;TYMP;EFHD2;IRF1;MX2;CD74;FGR;SCIMP;CTSS
prerank,DESCARTES_FETAL_LUNG_VASCULAR_ENDOTHELIAL_CELLS,0.6490157710714483,1.4175517276689868,0.028169014084507043,0.05021481090191594,1.0,11/42,8.22%,TCIM;CD93;SELE;VWF;CLEC1A;MMRN2;KIT;NOSTRIN;JAM2;RGCC;APLNR
prerank,HE_LIM_SUN_FETAL_LUNG_C3_INTERMEDIATE_LYMPHATIC_ENDO_CELL,0.5293459064806322,1.4168122693765135,0.0,0.0506527288916597,1.0,100/371,11.72%,ABI3BP;ADAMTS9;CCL21;CCDC80;MFAP4;HCLS1;COLEC12;FBN1;GIMAP5;TSPYL2;TSHZ2;GAS7;ADIRF;SYNE1;CFI;DOCK8;SLC38A1;CD38;RHOU;THBS1;EDNRB;IGF1;LAMB1;IRF8;CCDC102B;MRC1;CXCL2;PDLIM4;OAF;EBF1;PTPRS;MEDAG;CHRDL1;LY96;FCGR2A;PLEKHO2;MAN1A1;NR2F1;MYEF2;CCDC141;RELN;ALDH1A1;ZDHHC17;MCUB;ARL15;MAP3K1;APOE;KLHL3;CAMK2D;NBL1;PDGFD;PDPN;RAB11FIP1;LTBP4;TFF3;HOXB4;SGK3;DTX1;FILIP1L;CCN1;TRADD;FLRT2;FMOD;APOLD1;PTPRE;MAN1C1;CEP85L;PDE1A;PGM5;ARID5B;PDLIM1;STON2;VSTM4;TMTC1;SMAD9;ADAM22;PPARG;PELI2;TRMT9B;CDC42EP5;SEMA4D;NAAA;CALHM2;FILIP1;GUCY1A1;PDLIM3;AHI1;PDGFA;ACSL5;SFXN3;RARRES2;GNB5;TBX1;DOC2B;RASSF9;DKK3;FAM110B;PLA2G4C;CLIP3;SNCG
prerank,TRAVAGLINI_LUNG_PERICYTE_CELL,0.5849021582744975,1.4124057528541587,0.014084507042253521,0.05298753967278798,1.0,44/113,11.63%,TXNIP;ANKRD44;ARHGDIB;RGS5;TACC1;PREX2;GPX3;SEMA5A;LAMB1;PDGFRB;CCDC102B;GMFG;EBF1;PCDH18;RFTN1;ESAM;PAG1;TMEM204;APOE;AFAP1L2;PLCB1;LPL;HIGD1B;GJA4;TTYH2;APOLD1;DUSP4;NOTCH3;SEMA6D;EFHD2;COL4A1;COL4A2;SGIP1;NID1;KCNK17;CHN1;PEAR1;F2R;PLXDC1;PRDM1;TESC;COX4I2;SPRY4;FOXF1
prerank,HE_LIM_SUN_FETAL_LUNG_C4_CD16_POS_NK_CELL,0.7883688527444652,1.4122346305816955,0.0,0.05276675825748469,1.0,5/15,5.31%,ZEB2;GZMB;GNLY;PRSS23;FCRL6
prerank,HE_LIM_SUN_FETAL_LUNG_C2_CXCL9_POS_MACROPHAGE_CELL,0.5910447199808995,1.4080627368838545,0.041666666666666664,0.05465876838378073,1.0,42/119,16.88%,CCL19;TRAF1;CD38;CD40;BIRC3;APOL3;VCAM1;NLRC5;SERPINB9;PRR5L;SLAMF7;MT2A;STAMBPL1;FAS;TBC1D2B;CAMK2D;KSR1;PTGIR;CXCL9;VAMP5;RAPGEF2;TNFRSF4;ISG20;PATL2;ARAP2;FAM241A;CD80;GBP2;DRAM1;STEAP4;EPSTI1;TRAFD1;P2RY14;BATF;EBI3;XAF1;IDO1;PIM1;P2RX7;SLC31A2;GBP5;HAPLN3
prerank,VANGURP_PANCREATIC_DELTA_CELL,0.6239523260419467,1.4073294927107118,0.0547945205479452,0.05477076511922655,1.0,18/71,6.75%,ABI3BP;ABCC9;MLPH;NLRP1;SLC38A1;GPX3;FRZB;AKAP12;PRG4;PDLIM4;TMSB4X;TPPP3;ERBB4;LRFN5;VIM;BHLHE41;PCSK1;LEPR
prerank,CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE,0.6448273421800111,1.4053847435242715,0.041666666666666664,0.055629549063632294,1.0,21/60,7.62%,COL15A1;C7;COL6A3;FBN1;DCN;MMP2;SPARCL1;PDK4;CXCL14;RNASE1;COL3A1;COL1A1;ITM2A;CD34;COL1A2;VIM;OGN;COL6A6;COL5A2;DPT;NIBAN1
prerank,MURARO_PANCREAS_EPSILON_CELL,-0.5911767565647785,-1.4034584728749995,0.0625,0.07306504535803898,0.99,5/41,0.97%,CDKN2A;BMP7;PEG10;DEFB1;AGT
prerank,DESCARTES_FETAL_INTESTINE_INTESTINAL_EPITHELIAL_CELLS,-0.455206186293908,-1.4014634640058217,0.0,0.07359529969241885,0.99,24/209,9.22%,S100A14;PRSS8;GRHL2;ELF3;DEFB1;MAOB;AGT;LGALS3;XDH;PKP3;TMEM52;SLC28A1;SLC39A4;PLEKHS1;CDS1;DGAT1;ANPEP;CLDN6;ANXA4;CRB3;WIPF3;INAVA;BICDL2;GRTP1
prerank,LAKE_ADULT_KIDNEY_C25_ENDOTHELIAL_CELLS_UNASSIGNED,0.6698943630131321,1.4003529459398132,0.04411764705882353,0.05800781524930814,1.0,21/36,17.89%,TSHZ2;UTRN;TCF4;SSH2;LDB2;ZFC3H1;TFPI;ARL15;FOXP1;MMRN1;FCHSD2;PPFIBP1;RALGAPA2;ZFHX3;CPNE8;EPB41L4A;PDE7B;FOXP2;KMT2E;PROX1;FBXL7
prerank,TRAVAGLINI_LUNG_DIFFERENTIATING_BASAL_CELL,-0.4795667480097123,-1.3997192528920013,0.038461538461538464,0.07328314997104807,0.99,32/143,5.82%,S100A2;KRT17;KRT19;TACSTD2;S100A16;KRT5;ASS1;SERPINB5;SDC1;GSTP1;UQCRH;WFDC2;CD82;UQCRC1;AP2M1;NUDT8;LAD1;CTSD;ATP1B3;PITX1;PERP;MDK;PPP1CA;TSPO;F3;CAPN1;SYNGR1;HMGB3;PLEKHS1;GPR87;AQP3;CXCL1
prerank,DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS,-0.4808859748365529,-1.3983202486202089,0.0,0.0734482021106225,1.0,21/168,5.48%,DHCR24;LBP;PEG10;SERPINA3;SCD;DHCR7;AGT;SDC1;SLC38A3;PCBD1;PERP;AGPAT2;CYP51A1;TMEM97;FN1;MSRB1;MGST1;BHMT2;PHYH;GLDC;F12
prerank,DESCARTES_MAIN_FETAL_SYMPATHOBLASTS,0.642182896703891,1.3961012608940735,0.057971014492753624,0.0605149880663239,1.0,5/42,3.35%,TSPYL2;NLRP1;SIDT1;ZNF483;SCG2
prerank,HE_LIM_SUN_FETAL_LUNG_C4_TH17_CELL,0.7414928872022141,1.3918518239330968,0.07246376811594203,0.06333414313019999,1.0,10/16,16.33%,BLK;SLAMF1;JAML;CCR6;SCART1;ADAM19;LST1;NPDC1;GPR25;DPP4
prerank,AIZARANI_LIVER_C31_KUPFFER_CELLS_5,0.5719079042722344,1.3911882454163234,0.03896103896103896,0.06351908980234043,1.0,39/113,12.87%,ITGAX;ZEB2;MS4A7;VCAN;FST;LUC7L3;ATP2B1;PTK2B;POU2F2;EVI2B;TNFRSF1B;TNFSF14;MYH11;CD300E;CHRD;MT2A;PAG1;LILRB2;KCNAB2;C4BPB;ADAP2;FGR;CTSS;LILRB1;MFSD4B;VMP1;CYBB;CCDC88A;MAFB;H6PD;RGS2;LST1;C5AR1;GADD45B;NTRK3;TYROBP;ACADVL;IRAK3;AIF1
prerank,GAO_LARGE_INTESTINE_24W_C5_LGR5POS_STEM_CELL,-0.5627376554860135,-1.3908738326825327,0.043478260869565216,0.07653135081479032,1.0,10/51,9.12%,SLPI;EFNA3;DAPK2;EVPL;CDCA7;SOX9;MGST1;CHMP4C;SFN;GJB2
prerank,HAY_BONE_MARROW_PLASMA_CELL,0.5724569151901935,1.389988788785894,0.02666666666666667,0.06406886207641554,1.0,20/97,5.92%,IGHA1;JCHAIN;IGKC;MZB1;IGHG1;FCRL5;IGF1;DERL3;XBP1;HERPUD1;IGHM;SLAMF7;IGHD;TNFRSF17;TUBB2B;ELL2;KCNMA1;PLA2G2D;BHLHE41;PARM1
prerank,HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_3_CELL,-0.448652106018311,-1.3899760398976782,0.0,0.076664736537348,1.0,28/165,4.89%,CRABP1;CD24;EFNA1;CRABP2;KRT8;ITGB8;MMP11;SPINT2;PDXK;FHL2;ASS1;EFNA5;RHOD;SERINC2;COL9A3;ANOS1;BST2;AMOT;TMEM54;TM4SF1;FLNB;PODXL2;TES;UCHL1;SCUBE3;COL11A1;FOXP4;COL25A1
prerank,DESCARTES_FETAL_PANCREAS_STROMAL_CELLS,0.7220523485844369,1.3873597726442688,0.09375,0.06538039501299031,1.0,6/20,8.67%,SFRP2;ABCA6;MMP23B;THBS2;ABCA9;ABCA10
prerank,DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS,0.5630047030489693,1.3866425987612707,0.0547945205479452,0.06580930791688133,1.0,32/103,11.42%,IGFBP4;APOD;ADAMTS4;CPXM1;TIMP1;CTSK;CD248;HSPB6;MEDAG;CHRDL1;CFD;IL1RL1;C1R;CHRD;SCARA5;COL4A4;CILP;PCSK1;PARM1;COX7A1;THY1;PGR;P4HA3;AOX1;GAS1;TNFRSF8;HSD11B1;NTRK1;SPOCK1;ALDH1A3;RGS2;GPR176
prerank,DESCARTES_FETAL_KIDNEY_MYELOID_CELLS,0.550727622192012,1.386015318302992,0.023255813953488372,0.06605383378045435,1.0,71/155,17.81%,CIITA;CYTH4;MPEG1;PTGS2;CD209;MS4A7;FAM20A;CPVL;CD163;FGD2;MS4A6A;MS4A4A;TMEM273;CST3;FOLR2;GPR183;LY96;CD300E;ABCA1;LILRB2;CCR2;HMOX1;LILRB5;C1QA;TLR10;CD200R1;CCR5;KYNU;ADAP2;SCIMP;CD163L1;KCNK17;C1QC;LILRB1;CSF1R;RNASE6;SPI1;CLEC4F;NCF2;CYBB;RGS2;CRLF2;SIGLEC9;C1QB;SLCO2B1;GPR34;SIGLEC1;MSR1;AIF1;C3AR1;HCK;ATP8B4;DHRS9;RPA4;P2RY13;CSF2RA;RHBDF2;CD68;RASSF4;MS4A4E;CD300LF;C5AR2;PTAFR;LRRK1;SIRPB2;TIFAB;TMEM86A;SIGLEC6;SCN9A;SLC24A4;LILRA1
prerank,DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES,0.5976827329681907,1.3846959933175569,0.0375,0.06644061998260865,1.0,22/90,12.45%,EGR3;F13A1;SELP;THBS1;CD226;RAB37;MMRN1;TMEM91;SLC2A3;PLEK;EGF;MDM1;LAT;DNM3;RASA3;NLK;GNB5;PTCRA;PDE5A;CNST;DYNC1I1;WFDC1
prerank,FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL,0.5255074381365265,1.3844016179895888,0.011764705882352941,0.06642936318361356,1.0,56/203,11.76%,CRISPLD2;GEM;ADAMTS1;NR4A1;PLEKHO1;EPAS1;ADAMTS4;CPE;NR4A3;RGS5;ADIRF;ZNF331;GPX3;KDM6B;FRZB;AKAP12;PDK4;PDGFRB;XBP1;ARID5A;FGFR1;EEF2;MYH11;CREM;MT2A;PKIG;CCDC3;IGFBP7;AKAP13;TNFRSF1A;CAV1;GJA4;HIPK2;COL4A1;PGF;MAP3K7CL;AXL;ARID5B;CD63;FXYD1;CSRNP1;CTSL;CNN1;MAT2A;CDKN1A;PHLDA1;BAG3;FXYD6;SELENOK;DNAJB1;CD44;ZFHX3;MAP1B;LRCH3;GADD45B;ETS2
prerank,GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR,0.5742364394215105,1.3839028046824815,0.0379746835443038,0.06638242862609717,1.0,54/109,8.93%,FABP4;GIMAP7;PECAM1;CALCRL;GIMAP4;ARHGEF6;ECSCR;CD93;GIMAP6;CDH5;CD248;ENG;EMCN;CASP10;RAMP2;VWF;RHOH;NRN1;EBF1;SHE;LRRC32;ACVRL1;CLDN5;FZD4;INPP5D;GNG11;HEG1;LDB2;TSPAN7;ESAM;CYYR1;TFPI;MMRN2;MMRN1;CD34;RAMP3;DIPK2B;MYCT1;PLVAP;SLCO2A1;JAM2;LRRC8C;APOLD1;RGCC;TIE1;ERG;HSPA12B;SEC14L1;APLNR;PTPRB;LMCD1;ROBO4;F2R;SOX18
prerank,GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES,-0.45405145425616045,-1.3838381241457065,0.0,0.07840286878168205,1.0,52/142,16.28%,DEK;SUMO3;NDUFA4;AP2M1;CHCHD3;CYC1;ARF1;TPMT;PFDN6;CUTA;EIF3H;MT-CO2;SNRPG;SLIRP;CYCS;MT-ND2;SNRPE;RPF2;GTF3C6;TCEAL9;SLC6A17;SNX8;DAD1;VDAC2;UBE2E1;MORF4L1;CAPRIN1;SLC35B2;CHTOP;GRSF1;SAP18;PSMC3;TOMM22;ATP6V1D;DPH3;MT-CYB;TAX1BP3;ATP5MG;DNAJA4;MT-CO3;ENOPH1;SLC4A2;ZPR1;NGDN;TUFM;CAMTA1;KLHL21;RSL1D1;TSN;DAAM1;ATP5PF;HIBADH
prerank,HE_LIM_SUN_FETAL_LUNG_C0_MYOFIBROBLAST_2_CELL,0.5713558936096921,1.3836550567520736,0.0410958904109589,0.06630023604839498,1.0,26/90,10.36%,SERPINE1;HTRA1;SNED1;IGF1;CXCL14;ABR;FAM118A;RUNX1;MYH11;LTBP2;PAG1;PLXNA4;IL21R;SLCO2A1;ZEB1;LEF1;RGCC;KCNK17;STK17A;SMIM3;MCTP2;ANO1;RAI2;MPP1;THBD;ARHGAP6
prerank,ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1,0.5945762902652751,1.3780747968538674,0.06756756756756757,0.06998030439635927,1.0,24/78,15.94%,SELL;CYTIP;MZB1;PIM2;SPN;RUNX1;RILPL2;MSI2;PTPRE;ZRANB2;FLT3;GYPC;GLIPR1;IFI16;CALCOCO2;CSF3R;NPDC1;ANKRD36;C1QTNF4;TCF7L2;CCDC14;BCL11A;ARID4A;SPTBN1
prerank,MENON_FETAL_KIDNEY_3_STROMAL_CELLS,0.5815805503591277,1.3776558103281193,0.05333333333333334,0.06999079859753787,1.0,26/70,12.42%,ZEB2;DST;COL6A3;VCAN;ATP2B1;EMCN;AKAP12;TMSB4X;COL3A1;COL1A1;FOS;NR2F1;NR2F2;COL1A2;VIM;FLRT2;COL4A1;COL4A2;COL5A2;MEIS2;GPC3;PPP1R12A;CCDC88A;CLDN11;CDH11;POSTN
prerank,TRAVAGLINI_LUNG_BASOPHIL_MAST_1_CELL,0.5324897883365376,1.3751452977624323,0.010752688172043012,0.07137447465077672,1.0,74/257,12.06%,EGR1;FOSB;CD22;TNIK;PTGS2;ARHGEF6;DLC1;EPAS1;GRAP2;CD69;MLPH;RAC2;AREG;TMEM176B;DUSP1;LAX1;GPR65;RHOH;FOS;CPA3;RAB37;P2RX1;FCER1A;ZBTB20;IL1RL1;CNRIP1;KIF13B;PKIG;ALDH1A1;FOXP1;CTSG;NFKBIZ;KIT;AKAP13;DUSP6;SAMSN1;ADRB2;TESPA1;VIM;RGS13;MS4A2;COX7A1;HDC;ACSL4;CPEB4;PROCR;CD63;CSF2RB;BTK;MEIS2;ATP6V0A2;ADAM12;PLAT;MAST4;TNFRSF4;GATA2;LYL1;SMIM3;BLVRA;NTRK1;CLU;VMP1;MPP1;STAP1;TESC;SNX5;EGFL7;TMEM154;CD44;RGS2;TMOD1;SYTL3;TDRD3;RGS1
prerank,SU_HO_CONV_CENT_CHONDROSARCOMA_C2_STROMAL,0.5491161400615767,1.3730235333140859,0.011764705882352941,0.07243178263270998,1.0,36/168,7.10%,FGF7;PTGDS;IGFBP4;SFRP4;HTRA1;ENPP2;SERPINF1;FBN1;TIMP1;MMP2;CTSK;LRP1;CHD9;TNFAIP6;EMILIN1;PDGFRB;LIMA1;PDLIM4;COL1A1;TCF4;GNG11;THBS2;BICC1;MPHOSPH8;MEF2C;RUNX2;JAM2;AEBP1;C1S;SAT2;VAMP5;C1QTNF1;PCOLCE;SMOC2;PDGFRL;PLEKHA5
prerank,DESCARTES_FETAL_STOMACH_STROMAL_CELLS,0.6323468281170429,1.3728711661505784,0.013513513513513514,0.07229296291892892,1.0,20/47,9.40%,SFRP2;MFAP4;C7;COL6A3;DCN;CD248;EMILIN1;HSPB6;CXCL14;COL3A1;COL1A1;PCDH18;MYH11;SCARA5;TWIST2;SRPX;TWIST1;DPT;CNN1;EBF2
