Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Cluster,GeneSet
prerank,AIZARANI_LIVER_C23_KUPFFER_CELLS_3,0.5757431757193757,1.2473083278475046,0.0736842105263157,0.2305863409104059,1.0,64/205,14.91%,CFD;PTGS2;CPVL;GAS7;EMILIN2;ZEB2;CD14;BCL6;CD93;NAMPT;LRRK2;KCTD12;THBS1;BASP1;FCGR2A;LILRB2;FPR1;CCDC69;CD163;C5AR1;VCAN;JDP2;DUSP6;NCF2;CXCL8;CD300E;EREG;SAMHD1;VIM;PTPRE;ARRB2;MPEG1;TNFAIP2;APOBEC3A;IRAK3;MYO1F;RILPL2;PLCB2;SLC2A3;ALOX5;JAML;HCK;ITGAM;IL1B;TYMP;PLAUR;VMP1;AREG;PHC2;PTAFR;SIRPB2;TNFRSF1B;ZNF471;VSTM4;VSIR;TRIM38;EFHD2;FGL2;WAS;CCR1;RIPOR2;IL17RA;MX2;PLXDC2,1,C8
prerank,TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_2_CELL,0.5743314085593509,1.2472288062375598,0.09375,0.2301168447982766,1.0,23/123,6.60%,CD36;LPL;EDNRB;AQP1;C3;ALPL;CXCL2;HP;LRRK2;ACSL4;TFPI;SOCS2;HMOX1;MLPH;TTN;DUSP6;WIF1;SPRY4;ESAM;CSF3;STEAP4;PLIN2;AKAP13,1,C8
prerank,BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES,-0.3899164012819782,-1.2413483066228506,0.0,0.193506052720896,1.0,19/98,8.58%,ATP1B1;KRT8;PRDX1;NDRG1;KRT19;ATP5F1C;COX6C;LGALS3;ATP5F1B;VDAC1;ANPEP;MGST3;CYC1;PYCARD;AKR1A1;GHITM;RAC1;UQCRC2;COX6A1,1,C8
prerank,BUSSLINGER_DUODENAL_EC_CELLS,0.6247904390212455,1.2378421429165245,0.1733333333333333,0.2456274167919657,1.0,9/31,12.24%,KCTD12;TFF3;ID1;CADPS;TIMP1;TTR;CES1;PCSK1;MS4A8,1,C8
prerank,JONES_OVARY_THECA,0.5925839860166645,1.2377623005470442,0.2051282051282051,0.2449829031927891,1.0,14/44,10.73%,DLK1;LAMA4;MT2A;COL15A1;LSP1;LAMB1;LDLR;CYP17A1;APOC1;APOE;CILP;COL1A2;COL1A1;CREB3L1,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_1_CELL,0.5289169243934957,1.2357103678640866,0.0808080808080808,0.2476146207721773,1.0,73/276,12.51%,FGF7;IGF1;PTGIS;SMOC2;GFPT2;HPSE2;TWIST2;ZFHX4;DHRS3;DCX;ZNF703;ANKRD29;MEIS2;PAPLN;BNC2;LDB2;ADAMTS19;RSPO3;TWIST1;ITM2A;TUBB2B;SPSB1;MAPK10;ZEB1;EFEMP1;SIPA1L2;FOXP2;CLSTN3;HAND2;JPH4;RGMA;NPDC1;PDLIM4;TMTC2;TCEAL5;TRAF5;TRIOBP;PSD;ASPN;CTH;LMOD1;FRZB;TPBG;MXD1;TLL1;TM7SF2;MDFIC;VIPR2;ITGA5;KIT;PHLDB2;LIMS2;AHDC1;IGFBP2;PEG3;ADCY5;MCC;STAT4;RAMP1;PDE1A;PDE3A;PITX2;ALDH1A3;SERP2;SLC2A13;FMNL2;SGK1;PPP2R5B;TMEM178A;GPSM3;DLG2;LRRC3B;ASAP2,1,C8
prerank,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MONOCYTES,0.6496214361538283,1.2355087806159697,0.2125,0.2472068043672275,1.0,11/29,13.94%,MS4A7;SFRP2;C1QA;FCER1A;C1QC;PHACTR1;MS4A6A;C1QB;IL1B;SGK1;FGL2,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C2_NON_CLASSICAL_MONOCYTE,0.712511814926312,1.235248802646998,0.2361111111111111,0.2469600705533655,1.0,6/16,7.73%,CDC42EP2;TCF7L2;CD300E;CDKN1C;APOBEC3A;LILRA5,1,C8
prerank,MANNO_MIDBRAIN_NEUROTYPES_HNBML1,0.5475342513642298,1.2343212205162033,0.09,0.2475586955503463,1.0,68/299,17.08%,TAC1;ANK2;RHOU;PRRT2;NRN1;EBF1;PER1;DCX;THSD7A;BASP1;EBF3;TUBB2B;ZNF521;PHLDA1;FOXP2;CADPS;FMN2;JPH4;BIN1;YPEL4;GNG2;SH3PXD2A;VASH2;TENM1;CELF6;LRRC49;ZNF697;NMNAT2;PCBP4;RUFY3;DOCK4;KIF26A;TMEM35A;MLLT11;SRGAP1;NNAT;OLFM3;PDE1A;ACTL6B;DPYSL3;PLCXD3;ROBO1;PITX2;PCSK1;CACNB4;CCDC184;SYBU;TMEM178A;ATP1A3;ASPA;CCBE1;OLFM1;NAV1;CNR1;AKR1C2;RIPOR2;NKX6-2;SLC17A6;MAP1B;C1QL4;KIF5C;ETFB;DOK6;LPCAT4;NHLH2;SMIM18;CSRNP3;SV2A,1,C8
prerank,SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C3_SKELETAL_PROGENITOR_LIKE_CELL,0.5512298822906622,1.2342143074972551,0.09375,0.2469968232183456,1.0,40/263,5.47%,OGN;DCN;SRPX;TNNT3;MMP2;RASD1;LHFPL6;CPE;ANGPTL2;AQP1;PCOLCE;CDO1;NRN1;PRELP;MEST;FGFR1;COL15A1;PTGES;ANGPTL4;EMP1;PLAC9;TUBB2B;COL6A3;PRRX1;CLMP;ID1;FSTL1;MGP;MXRA8;CXCL14;AEBP1;TMEM98;PTN;COX7A1;CCN1;CAVIN1;NDUFAF2;PMP22;CAV1;SPON2,1,C8
prerank,TRAVAGLINI_LUNG_VASCULAR_SMOOTH_MUSCLE_CELL,-0.4459090400711364,-1.234136226187216,0.0588235294117647,0.2006260135007731,1.0,15/57,7.76%,ACTG2;EFHD1;TPM1;EZR;CNN3;TAGLN;TM4SF1;ACTN1;MYH9;ACTA2;MYL9;CALD1;LPP;MYLK;BGN,1,C8
prerank,DESCARTES_FETAL_ADRENAL_CSH1_CSH2_POSITIVE_CELLS,-0.3905263549979953,-1.2322271717858764,0.1538461538461538,0.2017488100417199,1.0,35/147,7.77%,MMP11;KRT7;KRT23;CLDN4;TRIM29;GRHL2;KRT8;SPINT1;ITGB6;SDC1;SERINC2;PERP;CLDN7;EFHD1;NECTIN4;VGLL1;ESRP1;TFAP2C;S100P;ANXA3;CAP2;ASS1;NLRP2;PRKCZ;CHODL;TP63;OLR1;TNFRSF12A;NFE2L3;MET;ERRFI1;EPS8L1;KANK4;AP1M2;LRP2,1,C8
prerank,CUI_DEVELOPING_HEART_C9_B_T_CELL,0.5421204883542151,1.2320241198089177,0.1333333333333333,0.2498729783335931,1.0,18/143,12.54%,ZNF331;ZFP36;JUNB;LSP1;PTGER4;TXNIP;GNG2;CLK1;SKAP1;SLC2A3;EVL;PIP4K2A;ADGRE5;TBC1D10C;GIMAP7;CORO1A;GPSM3;ARHGEF1,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_3_CELL,0.5527347973047072,1.2301011546470049,0.1612903225806451,0.2524187821860811,1.0,39/165,7.49%,RELN;FST;DLK1;ADAMTS9;PDGFD;SERPINF1;PTGIS;SMOC2;FLRT2;ZFHX4;ADAMTSL1;DHRS3;MEIS2;LDB2;RSPO3;TWIST1;ITM2A;TUBB2B;CCDC3;PTX3;PRRX1;SPSB1;ZEB1;PDPN;MN1;ADAMTS10;CFI;EBF2;PRKD1;PDLIM4;TCEAL5;DOCK11;ASPN;TPBG;GRAMD1A;MEIS3;ZNF579;WT1;ITGA5,1,C8
prerank,LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE,0.5395529339758486,1.2280017420909373,0.1145833333333333,0.2551845293017053,1.0,44/190,12.15%,ABCA10;FREM1;BICC1;DYNC2H1;ACSL4;TACC1;WSB1;MAN1A1;RNPC3;PPARGC1A;CACNA1D;ME3;ARHGAP6;PKP4;ZNF385D;RHOBTB3;PCCA;PARD3B;WDFY2;KLHL3;DACH1;PTPRG;SKAP1;APBB2;AHI1;RERE;DPH6;TRPM6;IMMP2L;FHIT;DST;MBD5;MECOM;PDE10A;ZNF518A;ERBB4;ABLIM1;PIK3C2G;CDK14;NCOA1;PTGER3;CACNB4;MTR;EXOC6B,1,C8
prerank,LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3,0.6064924849471078,1.2270644439824585,0.1573033707865168,0.2567906634132866,1.0,11/74,4.19%,GPX3;AQP1;AKAP12;MT2A;NFIA;BNC2;TTC28;BCL2;EEF2;CXCL14;ARID5B,1,C8
prerank,DESCARTES_MAIN_FETAL_ACINAR_CELLS,0.5941942931741923,1.2205488076830382,0.1294117647058823,0.2665780316255248,1.0,11/49,15.81%,DLK1;BTG2;DIRAS3;RARRES2;CCDC110;CTRB2;GP2;AQP8;GPHA2;CTRL;PLA2G1B,1,C8
prerank,MENON_FETAL_KIDNEY_8_CONNECTING_TUBULE_CELLS,-0.3777402633008863,-1.220414203185655,0.0,0.2137281205049052,1.0,53/247,8.83%,MUC1;EPCAM;CD24;PTPRF;ATP1B1;KRT8;TSTD1;WFDC2;NDRG1;TFCP2L1;NDUFB9;MYO10;DEFB1;KRT19;NDUFA4;S100A6;COX6C;HSP90AA1;ATP5F1B;APLP2;YWHAB;NDUFB2;PLXNB1;ATP6V0E1;VDAC1;TMA7;MYO6;UQCR10;MPC2;CTDSPL;MGST3;ATP5F1E;CYC1;VAMP8;ARSD;ATP6AP2;COPS6;NDUFB1;PTTG1IP;DSTN;CYCS;SDC4;PAWR;ERBB2;QPRT;ANK3;PDHA1;ATP6V0B;IGFBP3;COX6A1;NIPSNAP2;NDUFA6;TMCO1,1,C8
prerank,HU_FETAL_RETINA_PHOTORECEPTOR,0.5665162177540068,1.2188222223675846,0.1728395061728395,0.2688919415293156,1.0,14/64,10.05%,FOS;DUSP1;PTPN13;ATP1B2;CADPS;GNB3;EPB41L2;BAZ2B;AHI1;PCBP4;CKB;GADD45G;NNAT;CAMK2B,1,C8
prerank,HAY_BONE_MARROW_CD34_POS_MULTILIN,0.7092113703426298,1.2167751306076806,0.2465753424657534,0.2721719807722118,1.0,3/19,8.85%,CPXM1;TCEAL5;CLDN10,1,C8
prerank,DESCARTES_FETAL_LUNG_VASCULAR_ENDOTHELIAL_CELLS,0.6168126242195148,1.216292995751462,0.2345679012345679,0.272066918301692,1.0,20/42,23.44%,CD93;VWF;JAM2;MMRN2;CLEC3B;CLEC1A;SELE;NOSTRIN;KIT;TCIM;ULBP1;IL33;MADCAM1;ANO2;COLEC10;PRX;LHX6;SOX7;RGCC;PLK2,1,C8
prerank,BUSSLINGER_DUODENAL_LATE_IMMATURE_ENTEROCYTES,0.5464176822557256,1.214686373145142,0.1263157894736842,0.2742174869566463,1.0,29/164,14.93%,ADIRF;ALDH1A1;GPD1;PDK4;MAF;XPNPEP2;CYBRD1;BDH2;CAMK2N1;CLDN15;MAOA;CES2;ACADVL;CYP3A5;PLIN2;PIGR;CLIC5;LGALS4;TM4SF20;CRYL1;MS4A8;TM6SF2;RBP2;CYB5A;CDH17;DNASE1;SLC6A19;SAT2;ABHD6,1,C8
prerank,DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS,0.5717670785596626,1.2132973319833682,0.1686746987951807,0.2760492692726339,1.0,18/87,21.47%,KAZN;NXPH3;CADM2;SCD5;MPPED1;DISP3;MSRA;CCBE1;GABRG1;NEUROD2;FABP7;SATB2;CSMD2;RAPGEFL1;NEUROD6;SCRT2;KCNC2;ATP2B2,1,C8
prerank,RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS,-0.411874971609761,-1.2129879587501466,0.0909090909090909,0.2197332528817991,1.0,21/89,7.15%,TMEM123;ABRACL;HINT1;CUTA;PLP2;IL32;CRIP1;OCIAD2;EIF3H;TMA7;ARPC1B;HMGN1;HSPA8;FXYD5;ACTR3;IL2RG;PFN1;SERP1;COTL1;LTB;EIF3E,1,C8
prerank,DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS,0.6212874025769202,1.212914628455289,0.2386363636363636,0.2758577295971566,1.0,3/36,3.42%,RELN;KCNA1;GPR6,1,C8
prerank,DESCARTES_MAIN_FETAL_DUCTAL_CELLS,-0.4634055354279989,-1.2114675472890082,0.2,0.2190836067428442,1.0,7/52,5.67%,CCN2;GMNN;CITED4;NEURL1;RASSF7;ART3;PUF60,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C0_MYL4_POS_SMC_CELL,0.5248295524503573,1.2110422385724455,0.1666666666666666,0.2784368974733639,1.0,22/115,8.62%,FST;IGF1;SMOC2;HTRA1;SYNPO2;TMEM59L;TUBB2B;SPSB1;ZEB1;FOXP2;CRTC1;CAVIN2;PDLIM4;CXCL14;TRAF5;LMOD1;SMTNL2;CACNA1C;GREM2;ITGA5;LIMS2;IGFBP2,1,C8
prerank,FAN_EMBRYONIC_CTX_BRAIN_MYELOID,0.5608348757616552,1.2070865896326353,0.1808510638297872,0.2848530360374749,1.0,32/122,10.61%,CFD;PTGS2;SOCS3;KLF2;MT2A;NAMPT;KLF4;LSP1;PLEKHO1;LILRB2;C5AR1;VCAN;NLRP1;TXNIP;NFKBIZ;TMEM176B;CD300E;MS4A6A;VIM;TIMP1;TNFAIP2;TENT5A;APOBEC3A;LILRA5;MYO1F;PLCB2;ATF3;JAML;HCK;TYMP;PLAUR;ADGRE5,1,C8
prerank,LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B,0.5853129124372727,1.2053871068917048,0.1529411764705882,0.2874937386437624,1.0,19/102,9.64%,PPARG;ADAMTSL1;FREM1;ZBTB20;PRKN;PDE4D;PPARGC1A;PARD3B;GULP1;RALGAPA2;FOXP1;DACH1;SKAP1;COL4A4;FHIT;PHLDB2;PRKCE;ARL15;MAP3K5,1,C8
prerank,MANNO_MIDBRAIN_NEUROTYPES_HOMTN,0.5388435651437168,1.2043955181527852,0.0707070707070707,0.2885071136339068,1.0,75/354,16.35%,RELN;SLIT3;ANK2;RHOU;RBMS3;PRRT2;TRIM8;STXBP1;DCX;TMEM59L;LRFN5;PLXNA4;ACSL4;CADM3;BASP1;TUBB2B;SCN9A;NTRK1;SNCA;SEMA6D;TMX4;DNM3;JPH4;ECEL1;ZC2HC1A;TCEAL5;GNG2;SH3PXD2A;STMN3;DACH1;CELF6;PDE1B;LYST;NMNAT2;RNF157;PIP4P2;PFKM;FRY;CACNA1C;DNM1;GREM2;PCBP4;ADGRB3;DOCK4;PPFIA2;KIF26A;MLLT11;CPNE8;ABLIM1;TSPAN7;GARNL3;ACTL6B;DPYSL3;PLCXD3;AATK;CCDC184;ATP1A3;SP5;FAIM2;OLFM1;ESRRB;PLPPR4;PID1;PCDHA7;AKR1C2;STXBP5;SNCG;MAP1B;BSN;CNTNAP4;KIF5C;SNCB;PIANP;ETFB;DOK6,1,C8
prerank,LAKE_ADULT_KIDNEY_C12_THICK_ASCENDING_LIMB,-0.3450720646516564,-1.2034019917431822,0.0,0.2278112639864506,1.0,62/286,8.27%,EPCAM;CD24;ATP1B1;TACSTD2;SDC1;PDXK;EFHD1;SORT1;PRSS8;NDUFB9;DEFB1;UQCRH;SMS;APP;OXR1;NDUFA4;S100A6;ATP5F1C;PKM;PPIB;CUTA;COX6C;ATP5F1B;APLP2;MAGED1;B2M;FLNB;NDUFB2;S100A10;KCTD1;PLXNB1;PTPN3;UQCRC1;CNDP2;CADM1;UQCR10;UXS1;UBB;TSPAN33;MPC2;MGST3;SCP2;BACE2;ATP5F1E;HSPA8;YBX1;CYC1;MYO3B;PTTG1IP;SSR4;PRDX5;DSTN;CYCS;GHITM;ENO1;SDC4;MDH1;REEP5;UQCRC2;PDHA1;OXCT1;ATP6V0B,1,C8
prerank,DESCARTES_MAIN_FETAL_PAEP_MECOM_POSITIVE_CELLS,0.5556953862802707,1.2031617029899058,0.1758241758241758,0.2897158758494472,1.0,22/108,12.39%,G0S2;PKDCC;SLC7A2;RAPGEF3;NABP1;RIMKLB;BDKRB2;EVC;CXCL14;ARID5B;TP53TG5;MSX1;NNMT;DYNC2LI1;ADAM20;MAP3K5;MSANTD2;SLC25A29;VPS13D;WBP1;GADD45A;ZNF410,1,C8
prerank,DESCARTES_MAIN_FETAL_GANGLION_CELLS,-0.5449321617444947,-1.1987361436046564,0.217391304347826,0.2326587383454343,1.0,1/21,0.16%,CRABP1,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C2_BASOPHIL_CELL,0.5280878395030262,1.196299886354948,0.1914893617021276,0.3021186579252588,1.0,22/105,12.97%,CR1;AKAP12;FGFR1;HDC;TTN;IL1RL1;PIM1;SPTBN1;EPC2;WIPI1;FRY;APOBEC3A;LFNG;CPA3;OXER1;SLC18A2;RFLNB;RGL4;PRSS57;GATA2;HS6ST1;MS4A3,1,C8
prerank,GAUTAM_EYE_CORNEA_TGFBI_HIGH_EPITHELIAL_CELLS,0.551882037642875,1.1961259090380938,0.1888888888888888,0.3017088772987693,1.0,14/105,6.02%,FOSB;EGR1;ZFP36;GPRC5A;RHOU;GAS1;PTGES;RAPGEF3;THBS1;UACA;PIM1;CPXM2;DDIT3;GADD45B,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL,0.5317600026000148,1.19326640728305,0.0808080808080808,0.306210490701627,1.0,107/353,20.72%,FGF10;DCLK1;SYNPO2;CNTN1;TMOD1;TPPP3;SOBP;CYGB;FAM110B;DPYS;EPB41L3;GRIA3;INPP1;MAPK8IP1;CLSTN3;SH2D3C;TMEM200C;DNM3;DOC2B;CADPS;MTUS1;JPH4;MAGI2;PSD;COX7A1;TMEM255B;CPLX1;NMNAT2;ACSS2;PPP1R1A;MXRA7;MEIS3;FRY;ASTN1;RPH3AL;CDK5R2;ELMO1;EID2B;PEG3;PDE10A;SLC2A3;SRGAP1;NRP1;APBB3;REEP2;CAMK2B;SLC18A2;FBXO31;NTNG1;TSPAN7;BRSK1;NOVA2;SCD5;ACTL6B;LRRC24;SCN3B;LRFN2;NRCAM;PTGER3;PNMA2;PPP2R5B;SYBU;CORO1A;ST8SIA2;ATP1A3;PENK;NUBPL;FAIM2;PSD3;CHST1;HTR7;CNR1;AKR1C2;RYR2;ZFR2;SNCG;MCHR1;STAMBPL1;SYT17;PIANP;ATP7A;ETNK2;RGS11;SMIM18;SV2A;FAM89A;SEZ6L;MPP2;CELF4;NALCN;ABCB1;ASIC1;SLC10A4;SLC5A7;CARMIL2;BBC3;GRK5;VSTM2L;PIRT;CELF5;SH2B2;NYAP2;GRIA2;SYT5;TCEAL2;TRPV2;MARK1,1,C8
prerank,DESCARTES_MAIN_FETAL_INHIBITORY_INTERNEURONS,0.6339505704598886,1.1906471121050382,0.2531645569620253,0.3108116250320837,1.0,6/27,12.74%,CHL1;KIT;HCRTR2;CPLX4;DISP3;MSRA,1,C8
prerank,DESCARTES_FETAL_LUNG_VISCERAL_NEURONS,0.5320383040638973,1.1902563916277602,0.1489361702127659,0.3106044424735006,1.0,38/171,19.48%,FST;GAL;CHL1;TMOD1;DCX;TUBB2B;GRIA3;ADCYAP1R1;NGFR;ADD2;JPH4;FRRS1L;PCDH19;ASTN1;PPFIA2;MLLT11;ACTL6B;SNTG1;ST8SIA5;ST8SIA2;ATP1A3;PCDHB15;FAIM2;OLFM1;NEUROD2;CNR1;MAP1B;CNTNAP4;SATB2;CSMD2;SLC5A7;VIP;ELOVL2;EPHA5;PIRT;FRMPD4;NEUROD6;CELF5,1,C8
prerank,DESCARTES_MAIN_FETAL_MICROGLIA,0.540993617386485,1.1863884834353022,0.202127659574468,0.3178129567242723,1.0,32/126,17.44%,PDK4;VSIG4;EGR3;FCGR2A;SLC9A9;EGR2;FPR1;CEACAM21;SFMBT2;CSF1R;CH25H;ITPR2;DOCK4;ABR;MAP4K4;ENTPD1;PTAFR;ADRB2;HPGDS;NPL;GAB3;GNG7;APBB1IP;IL17RA;TMEM273;PLXDC2;LRRK1;LPAR5;PLA2G15;SNX30;TNFRSF10D;APPL2,1,C8
prerank,DESCARTES_FETAL_INTESTINE_ENS_NEURONS,0.5527054931315627,1.1863715055877908,0.2234042553191489,0.3169962771086223,1.0,25/129,15.71%,GAL;DCLK1;CNTN1;DCX;CADM3;STUM;TUBB2B;JPH4;KCND2;CPLX1;NMNAT2;ADCYAP1;ASTN1;IQCJ;MLLT11;ACTL6B;ATP1A3;PENK;OLFM1;OPRD1;CNR1;SORCS3;SGIP1;MAP1B;CHD5,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C2_NEUTROPHIL_CELL,0.5539718284209303,1.1856104140150725,0.25,0.3174622424427815,1.0,12/60,8.10%,G0S2;TNFAIP6;HP;LRRK2;THBS1;FCAR;BST1;STEAP4;TNFRSF10C;APOBEC3A;LILRA5;ECE1,1,C8
prerank,DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS,0.5649088875611449,1.1844404746754926,0.253012048192771,0.3187836819788218,1.0,17/66,11.47%,SLIT3;PDGFRB;ABCC9;CCDC3;AOC3;NKD2;ENPEP;PDE1B;LAMC3;RGS5;STEAP4;CACNA1C;ADCY5;DAAM2;FAM162B;NDUFA4L2;RASL12,1,C8
prerank,TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL,0.5753189489135939,1.182137359166859,0.2738095238095238,0.3222983007609701,1.0,18/61,7.53%,MMP2;GEM;PRELP;TGFBR3;FGF18;DPT;CFH;CLU;PAMR1;VCAN;THBD;CXCL14;WIF1;ASPN;VIM;BCHE;PKIG;PTGER1,1,C8
prerank,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS,-0.4345528882730705,-1.1819910015688997,0.12,0.250935560298193,1.0,7/29,15.29%,IL32;LTB;IL7R;GPR183;CXCR4;TRBC1;TNFAIP3,1,C8
prerank,HU_FETAL_RETINA_BLOOD,0.5183549328842231,1.179969641594465,0.18,0.3256476800528045,1.0,24/253,5.16%,CXCL12;RNASE1;CD36;HBA2;RIPOR3;PCOLCE;HBB;CPED1;TMOD1;MT2A;EMCN;NID1;TNS1;ITM2A;MRC2;SNCA;BCL2L1;CTSL;TXNIP;GNG11;MTURN;LMO2;PIM1;PLXND1,1,C8
prerank,AIZARANI_LIVER_C18_NK_NKT_CELLS_5,0.5595067357054637,1.1797303187135169,0.1910112359550561,0.3250397654768397,1.0,36/108,11.92%,KLF2;CPVL;MS4A7;ZEB2;KLF4;KCTD12;FCGR2A;LILRB2;FPR1;CD163;C5AR1;VCAN;CST3;HBEGF;CSF1R;PHACTR1;NCF2;CXCL8;SAMHD1;GADD45B;VIM;PTPRE;MPEG1;TNFAIP2;APOBEC3A;IRAK3;RILPL2;IER3;ALOX5;HCK;IL1B;PLAUR;LILRB1;AREG;SGK1;TNFRSF1B,1,C8
prerank,DESCARTES_MAIN_FETAL_MESANGIAL_CELLS,0.6467362963487132,1.1787543203154094,0.24,0.3256961828350584,1.0,4/17,6.76%,FLRT2;CLDN11;TMTC1;HOXD10,1,C8
prerank,MENON_FETAL_KIDNEY_2_NEPHRON_PROGENITOR_CELLS,-0.5299199277393609,-1.1786273738257227,0.2777777777777778,0.2536486027831202,1.0,7/35,5.40%,EPCAM;CD24;MARCKSL1;HMGA1;HSP90AA1;ANP32E;DBI,1,C8
prerank,MANNO_MIDBRAIN_NEUROTYPES_HRGL2B,0.5188825530736446,1.1761808599355463,0.11,0.329977072115301,1.0,88/411,13.65%,SELENOP;EGR1;LRP1;HBA2;ENPP2;BOC;FOS;EDNRB;HBB;SPARCL1;BCL6;LRRC17;STON2;CCDC8;SOX5;NFIA;POU6F1;PLPP3;TNS1;FHL1;TAF1C;AHNAK;MRC2;ZNF83;EGR2;PDPN;ADCYAP1R1;SFRP2;CTDSP1;CST3;ATP1B2;ERF;PARD3B;TCF7L2;RGMA;VCAM1;EEPD1;JAM2;SPRY2;EGFR;PTN;CCN1;CSPP1;HAS2;PMP22;OBSL1;TCF4;SESN3;ATP13A4;VIM;KLF9;TNK2;LIFR;ADGRB3;DBX2;ITPR2;XYLT1;COLQ;LFNG;IGFBP2;SLC25A18;RFTN2;MCC;PCDH1;UBL3;DPF3;MMD2;TSPAN7;GJA1;ZNF682;SCD5;NDNF;TIMP4;NACC2;ZFP36L1;ALDH6A1;DSEL;NLGN4X;DNAAF1;VSTM4;WLS;ARHGEF6;FZD2;DNAH7;MASP1;EFHD2;GABRG1;GNG7,1,C8
prerank,DESCARTES_FETAL_PLACENTA_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS,-0.4424657943739486,-1.1746851178381297,0.1875,0.2549997575679213,1.0,15/56,16.67%,MAPK4;GPR87;PRSS12;TP63;LRP2;MCOLN3;ZYG11A;TTPA;GRAMD2A;ADCY2;KANK1;ANKRD65;ATP6V0A4;RASSF6;SMAGP,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C0_RESTING_CHONDROCYTE,0.5536088253331979,1.1744317048110486,0.2134831460674157,0.3328119290139662,1.0,15/107,6.68%,DLK1;PRELP;DHRS3;COL15A1;STEAP1;SOX5;CFH;ITM2A;PRRX1;PDPN;MMP16;WIF1;FRZB;THSD4;FRY,1,C8
prerank,GAUTAM_EYE_IRIS_CILIARY_BODY_COL9A1_HIGH_CILIARY_BODY_CELLS,0.5934789783013534,1.174148779078498,0.1875,0.3324320067205712,1.0,18/88,6.60%,RELN;NR2F1;BOC;PTGDS;FGFR1;TSPAN4;UGCG;SLC9B2;FAM107A;GNG11;SH3BGRL2;CXCL14;UACA;TENM1;FRZB;CDK5RAP3;PFKM;MXRA7,1,C8
prerank,DESCARTES_MAIN_FETAL_SYMPATHOBLASTS,0.5835527595111651,1.1733760943254357,0.2,0.3332058158630486,1.0,8/42,13.55%,TSPYL2;PRCD;NLRP1;ZDBF2;ZNF483;GALR1;PENK;GCH1,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C1_EARLY_AIRWAY_PROGENITOR_CELL,0.6049307531501512,1.1725105869858248,0.3013698630136986,0.3345020040989198,1.0,6/35,9.42%,GPC3;ALPL;PHLDA1;CYTL1;GADD45G;SRGAP1,1,C8
prerank,DESCARTES_FETAL_LUNG_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS,-0.4759465063195173,-1.1714870723830495,0.1764705882352941,0.2558387250329266,1.0,5/47,3.34%,SLC34A2;ITGB6;LAMP3;TPD52L1;MAP3K21,1,C8
prerank,HAY_BONE_MARROW_CD34_POS_PRE_PC,0.5390079472058023,1.1709908234662076,0.2727272727272727,0.3363403039654148,1.0,19/104,8.23%,EBF1;AKAP12;XPNPEP2;SOCS2;ERO1B;LCN6;SYNE3;PRCD;LUC7L3;RIMKLB;ERG;CHD9;ALPG;ZNF608;FHIT;MT1X;PPFIBP1;MDM4;AHDC1,1,C8
prerank,HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_CHODL_POS_NEURON_CELL,0.5514614419720754,1.1686651425373595,0.2650602409638554,0.3405970033768659,1.0,9/47,10.74%,SYNPO2;TSHZ3;YPEL4;ATRNL1;REM2;PPP1R1A;CDK5R2;OLFM3;NDUFA4L2,1,C8
prerank,DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS,0.538245657124655,1.1681563714712366,0.25,0.3409138989412525,1.0,17/66,22.01%,PTPN13;PRKN;ATP1B2;EGFLAM;GNB3;EPB41L2;PCBP4;IMPG1;RCVRN;ROM1;RHBDL3;PRPH2;ANO2;ANKRD33B;RCBTB1;OTX2;FAM161A,1,C8
